Initialising fast UCB table... done
Time in this step 3.11249
Time in this step 3.08168
Time in this step 3.08942
Time in this step 3.0405
Time in this step 3.02853
Time in this step 3.03752
Time in this step 2.98949
Time in this step 2.97504
Time in this step 2.99911
Time in this step 2.94309
Time in this step 2.94694
Time in this step 2.93127
Time in this step 2.86206
Time in this step 2.97526
Time in this step 2.83401
Time in this step 2.80071
Time in this step 2.84483
Time in this step 2.74481
Time in this step 2.60582
Time in this step 2.64964
Time in this step 2.64911
Time in this step 2.63569
Time in this step 2.41886
Time in this step 2.41525
Time in this step 2.23852
Time in this step 2.20401
Time in this step 2.36026
Time in this step 1.91007
Time in this step 1.21399
Terminated
Discounted return = 254, average = 254
Undiscounted return = 254, average = 254
Starting run 2 with 8192 simulations... 
Time in this step 10.3077
Time in this step 10.3241
Time in this step 10.3536
Time in this step 9.26617
Time in this step 9.25617
Time in this step 9.25644
Time in this step 9.26035
Time in this step 9.21746
Time in this step 9.2204
Time in this step 9.20176
Time in this step 9.10898
Time in this step 9.17304
Time in this step 9.13474
Time in this step 9.08181
Time in this step 9.06905
Time in this step 9.12447
Time in this step 9.0752
Time in this step 9.16143
Time in this step 9.07306
Time in this step 8.98685
Time in this step 9.21742
Time in this step 8.92972
Time in this step 8.8774
Time in this step 8.99232
Time in this step 8.87022
Time in this step 9.0241
Time in this step 9.14405
Time in this step 8.88379
Time in this step 8.86488
Time in this step 8.79741
Time in this step 8.91301
Time in this step 8.71144
Time in this step 8.71031
Time in this step 8.67882
Time in this step 8.64707
Time in this step 8.69071
Time in this step 8.82123
Time in this step 8.62196
Time in this step 8.77331
Time in this step 8.66365
Time in this step 8.64731
Time in this step 8.46734
Time in this step 8.50787
Time in this step 8.44703
Time in this step 8.42221
Time in this step 8.43207
Time in this step 8.34846
Time in this step 8.35367
Time in this step 8.38467
Time in this step 8.3721
Time in this step 8.32192
Time in this step 8.29605
Time in this step 8.22653
Time in this step 8.28733
Time in this step 8.30107
Time in this step 8.23799
Time in this step 8.25264
Time in this step 8.19416
Time in this step 8.13439
Time in this step 8.16601
Time in this step 8.25587
Time in this step 8.30098
Time in this step 8.1482
Time in this step 8.09541
Time in this step 8.07396
Time in this step 8.0296
Time in this step 8.03557
Time in this step 8.04413
Time in this step 7.98725
Time in this step 7.97045
Time in this step 7.98592
Time in this step 8.02819
Time in this step 7.91075
Time in this step 7.91907
Time in this step 7.84667
Time in this step 7.92095
Time in this step 7.87684
Time in this step 7.86014
Time in this step 7.90756
Time in this step 7.79202
Time in this step 7.77035
Time in this step 7.89291
Time in this step 8.74803
Time in this step 8.5339
Time in this step 8.59802
Time in this step 8.54253
Time in this step 8.64867
Time in this step 7.80872
Time in this step 7.65984
Time in this step 7.56707
Time in this step 7.62375
Time in this step 7.58686
Time in this step 7.59778
Time in this step 7.51108
Time in this step 7.5233
Time in this step 7.49377
Time in this step 7.47443
Time in this step 7.40989
Time in this step 7.61042
Time in this step 7.50795
Time in this step 7.44257
Time in this step 7.41718
Time in this step 7.41989
Time in this step 7.47235
Time in this step 7.37335
Time in this step 7.41716
Time in this step 7.37616
Time in this step 7.33115
Time in this step 7.27937
Time in this step 7.23788
Time in this step 7.24002
Time in this step 7.22499
Time in this step 7.2336
Time in this step 7.15787
Time in this step 7.18316
Time in this step 7.1873
Time in this step 7.34606
Time in this step 7.10113
Time in this step 7.14113
Time in this step 7.12822
Time in this step 7.04467
Time in this step 7.04287
Time in this step 7.46803
Time in this step 7.75121
Time in this step 7.16129
Time in this step 6.97301
Time in this step 7.02441
Time in this step 6.90556
Time in this step 7.02197
Time in this step 7.05062
Time in this step 6.88226
Time in this step 6.87768
Time in this step 6.87556
Time in this step 6.8454
Time in this step 6.77954
Time in this step 6.85512
Time in this step 6.81806
Time in this step 6.7328
Time in this step 6.74576
Time in this step 6.81478
Time in this step 6.82534
Time in this step 6.77827
Time in this step 6.69796
Time in this step 6.77698
Time in this step 6.75034
Time in this step 6.66092
Time in this step 6.60912
Time in this step 6.64047
Time in this step 6.63709
Time in this step 6.5591
Time in this step 6.57907
Time in this step 6.60475
Time in this step 6.44313
Time in this step 6.89553
Time in this step 6.65272
Time in this step 6.46692
Time in this step 6.48967
Time in this step 6.47193
Time in this step 6.81341
Time in this step 6.44484
Time in this step 6.41888
Time in this step 6.32256
Time in this step 6.35936
Time in this step 6.33986
Time in this step 6.32975
Time in this step 6.32996
Time in this step 6.22782
Time in this step 6.27632
Time in this step 6.27577
Time in this step 6.19449
Time in this step 6.27292
Time in this step 6.21391
Time in this step 6.15228
Time in this step 6.20819
Time in this step 6.29388
Time in this step 6.12141
Time in this step 6.09407
Time in this step 6.03004
Time in this step 6.1011
Time in this step 6.02441
Time in this step 6.0462
Time in this step 6.01751
Time in this step 5.903
Time in this step 5.97159
Time in this step 5.92987
Time in this step 5.88405
Time in this step 5.92659
Time in this step 6.21269
Time in this step 5.96426
Time in this step 5.92376
Time in this step 5.82682
Time in this step 5.77857
Time in this step 5.71083
Time in this step 5.86419
Time in this step 5.72277
Time in this step 5.6863
Time in this step 5.69304
Time in this step 5.60965
Time in this step 5.69717
Time in this step 5.62637
Time in this step 5.68792
Time in this step 5.6209
Time in this step 5.55458
Time in this step 5.60344
Time in this step 5.5149
Time in this step 5.57255
Time in this step 5.48737
Time in this step 5.50211
Time in this step 5.43313
Time in this step 5.50725
Time in this step 5.52895
Time in this step 5.39607
Time in this step 5.44357
Time in this step 5.36073
Time in this step 5.39435
Time in this step 5.31234
Time in this step 5.38034
Time in this step 5.25415
Time in this step 5.29348
Time in this step 5.21195
Time in this step 5.30737
Time in this step 5.20265
Time in this step 5.22891
Time in this step 5.20774
Time in this step 5.25064
Time in this step 5.14976
Time in this step 5.14615
Time in this step 5.15641
Time in this step 5.06178
Time in this step 5.09915
Time in this step 5.06169
Time in this step 5.09709
Time in this step 5.00152
Time in this step 5.02755
Time in this step 4.9439
Time in this step 5.01383
Time in this step 4.91792
Time in this step 4.97546
Time in this step 4.90471
Time in this step 4.94304
Time in this step 4.8481
Time in this step 4.89691
Time in this step 4.95915
Time in this step 4.96898
Time in this step 4.79869
Time in this step 4.81383
Time in this step 4.75218
Time in this step 4.9341
Time in this step 4.77657
Time in this step 4.77746
Time in this step 4.71873
Time in this step 4.70417
Time in this step 4.69874
Time in this step 4.61074
Time in this step 4.69263
Time in this step 4.58861
Time in this step 4.66448
Time in this step 4.56477
Time in this step 4.63799
Time in this step 4.53381
Time in this step 4.67946
Time in this step 4.48294
Time in this step 4.55038
Time in this step 4.46784
Time in this step 4.47267
Time in this step 4.8676
Time in this step 4.91181
Time in this step 4.87751
Time in this step 4.85689
Time in this step 4.93948
Time in this step 4.83833
Time in this step 4.86971
Time in this step 4.81156
Time in this step 4.86882
Time in this step 4.52495
Time in this step 4.35334
Time in this step 4.24953
Time in this step 4.29907
Time in this step 4.23963
Time in this step 4.229
Time in this step 4.21944
Time in this step 4.17258
Time in this step 4.22377
Time in this step 4.11642
Time in this step 4.16795
Time in this step 4.06131
Time in this step 4.05884
Time in this step 4.06822
Time in this step 3.99362
Time in this step 4.06651
Time in this step 3.99583
Time in this step 4.24083
Time in this step 4.23899
Time in this step 3.92128
Time in this step 4.00223
Time in this step 3.88692
Time in this step 3.88969
Time in this step 3.86399
Time in this step 3.77444
Time in this step 3.83498
Time in this step 3.75955
Time in this step 3.74159
Time in this step 3.81769
Time in this step 3.65228
Time in this step 3.71468
Time in this step 3.48643
Time in this step 3.53999
Time in this step 3.44992
Time in this step 3.42619
Time in this step 3.49834
Time in this step 3.569
Time in this step 3.46195
Time in this step 3.33148
Time in this step 3.25003
Time in this step 3.32012
Time in this step 3.25584
Time in this step 3.24464
Time in this step 3.32101
Time in this step 3.19677
Time in this step 3.21331
Time in this step 3.27983
Time in this step 3.19874
Time in this step 3.17672
Time in this step 3.11606
Time in this step 3.1194
Time in this step 3.13068
Time in this step 3.34993
Time in this step 3.47421
Time in this step 3.19953
Time in this step 3.35794
Time in this step 3.25376
Time in this step 3.3561
Time in this step 3.41346
Time in this step 3.4936
Time in this step 3.59008
Time in this step 3.41591
Time in this step 3.30067
Time in this step 3.29607
Time in this step 2.9857
Time in this step 2.90525
Time in this step 2.92273
Time in this step 2.72254
Time in this step 2.92366
Time in this step 2.84831
Time in this step 2.69903
Time in this step 2.68041
Time in this step 2.69904
Time in this step 2.63062
Time in this step 2.63852
Time in this step 2.65746
Time in this step 2.61869
Time in this step 2.59254
Time in this step 2.59912
Time in this step 2.58868
Time in this step 2.58365
Time in this step 2.5861
Time in this step 2.53401
Time in this step 2.52771
Time in this step 2.54
Time in this step 2.487
Time in this step 2.47648
Time in this step 2.48994
Time in this step 2.46906
Time in this step 2.42294
Time in this step 2.44284
Time in this step 2.43392
Time in this step 2.43072
Time in this step 2.41423
Time in this step 2.38708
Time in this step 2.35363
Time in this step 2.39752
Time in this step 2.34581
Time in this step 2.31691
Time in this step 2.35364
Time in this step 2.29824
Time in this step 2.28639
Time in this step 2.33036
Time in this step 2.26502
Time in this step 2.24163
Time in this step 2.29453
Time in this step 2.21851
Time in this step 2.02535
Time in this step 2.03676
Time in this step 1.08739
Terminated
Discounted return = 241, average = 247.5
Undiscounted return = 241, average = 247.5
Starting run 3 with 8192 simulations... 
Time in this step 9.15561
Time in this step 9.18581
Time in this step 9.1598
Time in this step 9.17325
Time in this step 9.39356
Time in this step 9.24997
Time in this step 9.13381
Time in this step 9.15986
Time in this step 9.11364
Time in this step 9.10288
Time in this step 9.07701
Time in this step 9.08891
Time in this step 9.01673
Time in this step 9.0585
Time in this step 8.97586
Time in this step 9.00778
Time in this step 9.12073
Time in this step 8.91255
Time in this step 8.96613
Time in this step 9.0823
Time in this step 8.88897
Time in this step 8.89319
Time in this step 8.85183
Time in this step 8.90827
Time in this step 8.78731
Time in this step 8.81815
Time in this step 8.75216
Time in this step 8.73822
Time in this step 8.73626
Time in this step 8.72553
Time in this step 8.68805
Time in this step 8.68452
Time in this step 8.68206
Time in this step 8.66462
Time in this step 8.55552
Time in this step 8.55853
Time in this step 8.55524
Time in this step 8.88253
Time in this step 8.52721
Time in this step 8.50622
Time in this step 8.45742
Time in this step 8.44359
Time in this step 8.49321
Time in this step 8.39567
Time in this step 8.38928
Time in this step 8.36848
Time in this step 8.3718
Time in this step 8.31186
Time in this step 8.25557
Time in this step 8.30876
Time in this step 8.27804
Time in this step 8.32447
Time in this step 8.29522
Time in this step 8.38252
Time in this step 8.28361
Time in this step 8.24941
Time in this step 8.25093
Time in this step 8.15145
Time in this step 8.16867
Time in this step 8.09542
Time in this step 8.11819
Time in this step 8.07764
Time in this step 8.07478
Time in this step 8.07384
Time in this step 8.13538
Time in this step 8.83199
Time in this step 8.91487
Time in this step 8.89375
Time in this step 8.78369
Time in this step 8.83962
Time in this step 7.97262
Time in this step 7.88647
Time in this step 7.82045
Time in this step 8.13583
Time in this step 7.89212
Time in this step 7.91649
Time in this step 7.84821
Time in this step 7.78728
Time in this step 7.7955
Time in this step 7.75254
Time in this step 7.69288
Time in this step 7.64395
Time in this step 7.80847
Time in this step 7.66326
Time in this step 7.71859
Time in this step 7.98267
Time in this step 7.62162
Time in this step 7.63731
Time in this step 7.65476
Time in this step 7.65685
Time in this step 7.91236
Time in this step 7.69761
Time in this step 7.52098
Time in this step 7.55066
Time in this step 7.46007
Time in this step 7.4777
Time in this step 7.47297
Time in this step 7.49184
Time in this step 7.34951
Time in this step 7.4088
Time in this step 7.4015
Time in this step 7.33804
Time in this step 7.29644
Time in this step 7.28721
Time in this step 7.31421
Time in this step 7.27918
Time in this step 7.25796
Time in this step 7.25478
Time in this step 7.20532
Time in this step 7.1795
Time in this step 7.14185
Time in this step 7.15805
Time in this step 7.14828
Time in this step 7.33211
Time in this step 7.10892
Time in this step 7.12341
Time in this step 7.10442
Time in this step 7.03269
Time in this step 7.1659
Time in this step 7.01647
Time in this step 7.0802
Time in this step 7.65565
Time in this step 7.62483
Time in this step 7.60236
Time in this step 7.62801
Time in this step 7.61082
Time in this step 7.59914
Time in this step 7.58251
Time in this step 7.55567
Time in this step 7.45504
Time in this step 7.47465
Time in this step 7.56221
Time in this step 7.38626
Time in this step 6.85346
Time in this step 6.77503
Time in this step 6.72629
Time in this step 6.68774
Time in this step 6.77074
Time in this step 6.66284
Time in this step 6.62596
Time in this step 6.66759
Time in this step 6.61429
Time in this step 6.59311
Time in this step 6.56239
Time in this step 6.5295
Time in this step 6.44336
Time in this step 6.50097
Time in this step 6.46114
Time in this step 6.41745
Time in this step 6.43796
Time in this step 6.39388
Time in this step 6.38315
Time in this step 6.36241
Time in this step 6.31645
Time in this step 6.36421
Time in this step 6.31088
Time in this step 6.41351
Time in this step 6.32592
Time in this step 6.29158
Time in this step 6.25142
Time in this step 6.31035
Time in this step 6.25974
Time in this step 6.22085
Time in this step 6.29419
Time in this step 6.13404
Time in this step 6.17738
Time in this step 6.11508
Time in this step 6.07962
Time in this step 6.06467
Time in this step 6.00216
Time in this step 6.03466
Time in this step 6.03764
Time in this step 5.98511
Time in this step 6.00485
Time in this step 5.93835
Time in this step 5.96168
Time in this step 5.9726
Time in this step 5.89549
Time in this step 5.94448
Time in this step 5.87139
Time in this step 5.90662
Time in this step 5.86669
Time in this step 5.80378
Time in this step 5.82142
Time in this step 5.76608
Time in this step 5.88402
Time in this step 5.71342
Time in this step 5.76131
Time in this step 5.76446
Time in this step 5.71777
Time in this step 5.69113
Time in this step 5.65282
Time in this step 5.6851
Time in this step 5.85201
Time in this step 6.19889
Time in this step 6.22852
Time in this step 6.19225
Time in this step 6.33489
Time in this step 6.23202
Time in this step 6.12517
Time in this step 6.09772
Time in this step 5.48019
Time in this step 5.52248
Time in this step 5.52791
Time in this step 5.43016
Time in this step 5.4588
Time in this step 5.83976
Time in this step 5.44222
Time in this step 5.39765
Time in this step 5.41641
Time in this step 5.35726
Time in this step 5.46671
Time in this step 5.41702
Time in this step 5.30794
Time in this step 5.29748
Time in this step 5.22638
Time in this step 5.3113
Time in this step 5.1976
Time in this step 5.23409
Time in this step 5.14369
Time in this step 5.19672
Time in this step 5.13627
Time in this step 5.29186
Time in this step 5.17614
Time in this step 5.13591
Time in this step 5.04922
Time in this step 5.14187
Time in this step 5.02941
Time in this step 5.06861
Time in this step 4.99962
Time in this step 5.13964
Time in this step 5.37243
Time in this step 4.98668
Time in this step 4.96873
Time in this step 4.91684
Time in this step 4.92957
Time in this step 4.91387
Time in this step 4.9028
Time in this step 4.89021
Time in this step 4.86815
Time in this step 4.83814
Time in this step 4.82814
Time in this step 4.81749
Time in this step 4.79828
Time in this step 4.79037
Time in this step 4.73398
Time in this step 4.77315
Time in this step 4.70606
Time in this step 4.74368
Time in this step 4.65885
Time in this step 4.68542
Time in this step 4.66571
Time in this step 4.67131
Time in this step 4.60426
Time in this step 4.6783
Time in this step 4.561
Time in this step 4.5792
Time in this step 4.54178
Time in this step 4.56149
Time in this step 4.47956
Time in this step 4.5041
Time in this step 4.45162
Time in this step 4.40783
Time in this step 4.50201
Time in this step 4.32862
Time in this step 4.48161
Time in this step 4.33796
Time in this step 4.30933
Time in this step 4.22697
Time in this step 4.26333
Time in this step 4.21999
Time in this step 4.19361
Time in this step 4.19949
Time in this step 4.1407
Time in this step 4.188
Time in this step 4.11551
Time in this step 4.15042
Time in this step 4.102
Time in this step 4.06919
Time in this step 4.10794
Time in this step 4.04913
Time in this step 4.08511
Time in this step 4.00532
Time in this step 4.03322
Time in this step 4.01289
Time in this step 3.96715
Time in this step 3.879
Time in this step 3.84748
Time in this step 3.90418
Time in this step 3.84749
Time in this step 3.82076
Time in this step 3.85563
Time in this step 3.78195
Time in this step 3.80377
Time in this step 3.68819
Time in this step 3.67592
Time in this step 3.5562
Time in this step 3.32485
Time in this step 3.29819
Time in this step 3.28909
Time in this step 3.27546
Time in this step 3.23439
Time in this step 3.29496
Time in this step 3.23174
Time in this step 2.95466
Time in this step 2.8956
Time in this step 2.88737
Time in this step 1.37651
Terminated
Discounted return = 317, average = 270.667
Undiscounted return = 317, average = 270.667
Starting run 4 with 8192 simulations... 
Time in this step 9.28104
Time in this step 9.21364
Time in this step 9.19835
Time in this step 9.18263
Time in this step 9.21329
Time in this step 9.31196
Time in this step 9.16278
Time in this step 9.18747
Time in this step 9.2041
Time in this step 9.19744
Time in this step 9.10662
Time in this step 9.09459
Time in this step 9.25963
Time in this step 9.1873
Time in this step 9.12146
Time in this step 9.12034
Time in this step 9.10855
Time in this step 9.04096
Time in this step 9.0569
Time in this step 9.0326
Time in this step 8.97751
Time in this step 8.91957
Time in this step 8.9086
Time in this step 8.89486
Time in this step 8.89794
Time in this step 8.91555
Time in this step 8.80502
Time in this step 8.92796
Time in this step 8.8064
Time in this step 8.78077
Time in this step 8.75593
Time in this step 8.77115
Time in this step 8.82341
Time in this step 8.68788
Time in this step 8.60128
Time in this step 8.6422
Time in this step 8.62613
Time in this step 8.56277
Time in this step 9.35427
Time in this step 9.46722
Time in this step 9.88117
Time in this step 9.42687
Time in this step 9.4162
Time in this step 8.4288
Time in this step 8.43864
Time in this step 8.52292
Time in this step 8.63061
Time in this step 8.38918
Time in this step 8.45594
Time in this step 8.4623
Time in this step 8.32694
Time in this step 8.2608
Time in this step 8.28057
Time in this step 8.29413
Time in this step 8.31496
Time in this step 8.22011
Time in this step 8.58234
Time in this step 8.29843
Time in this step 8.3119
Time in this step 8.19882
Time in this step 8.15738
Time in this step 8.18714
Time in this step 8.24479
Time in this step 8.33059
Time in this step 8.08534
Time in this step 8.05216
Time in this step 8.09286
Time in this step 8.02668
Time in this step 7.98299
Time in this step 8.01957
Time in this step 7.95969
Time in this step 7.95464
Time in this step 7.93157
Time in this step 7.89786
Time in this step 7.8671
Time in this step 7.958
Time in this step 7.90827
Time in this step 7.81749
Time in this step 7.82506
Time in this step 7.77192
Time in this step 7.78263
Time in this step 7.71204
Time in this step 7.6975
Time in this step 8.11198
Time in this step 7.75292
Time in this step 7.72157
Time in this step 7.77506
Time in this step 7.67908
Time in this step 7.69179
Time in this step 7.64473
Time in this step 7.60799
Time in this step 7.5256
Time in this step 7.69973
Time in this step 7.54722
Time in this step 7.54693
Time in this step 7.46503
Time in this step 7.55091
Time in this step 7.49104
Time in this step 7.46757
Time in this step 7.4056
Time in this step 7.49249
Time in this step 7.38553
Time in this step 7.38188
Time in this step 7.26089
Time in this step 7.28998
Time in this step 7.31944
Time in this step 7.28565
Time in this step 7.19945
Time in this step 7.13536
Time in this step 7.18014
Time in this step 7.19581
Time in this step 7.12918
Time in this step 7.19908
Time in this step 7.74108
Time in this step 7.89383
Time in this step 7.83058
Time in this step 7.88683
Time in this step 7.85053
Time in this step 7.60679
Time in this step 6.96981
Time in this step 6.9389
Time in this step 6.97802
Time in this step 7.05091
Time in this step 6.98758
Time in this step 6.96278
Time in this step 6.91788
Time in this step 6.87319
Time in this step 6.94415
Time in this step 6.86251
Time in this step 6.80624
Time in this step 6.80388
Time in this step 6.79897
Time in this step 6.76554
Time in this step 6.65467
Time in this step 6.69177
Time in this step 6.75132
Time in this step 6.62712
Time in this step 6.68216
Time in this step 6.62036
Time in this step 6.60147
Time in this step 6.61724
Time in this step 6.5868
Time in this step 6.47532
Time in this step 6.5237
Time in this step 6.5361
Time in this step 6.40042
Time in this step 6.42328
Time in this step 6.41555
Time in this step 6.37564
Time in this step 6.43152
Time in this step 6.36132
Time in this step 6.34567
Time in this step 6.3219
Time in this step 6.26621
Time in this step 6.31277
Time in this step 6.20096
Time in this step 6.15129
Time in this step 6.30482
Time in this step 6.14461
Time in this step 6.16654
Time in this step 6.15604
Time in this step 6.06236
Time in this step 6.1778
Time in this step 6.08257
Time in this step 6.06025
Time in this step 6.05797
Time in this step 6.01687
Time in this step 6.03602
Time in this step 6.20835
Time in this step 6.02368
Time in this step 6.05273
Time in this step 5.92812
Time in this step 5.9839
Time in this step 5.98516
Time in this step 5.89852
Time in this step 6.04697
Time in this step 5.90505
Time in this step 5.82372
Time in this step 5.8017
Time in this step 5.92069
Time in this step 5.77296
Time in this step 5.69353
Time in this step 5.74782
Time in this step 5.79693
Time in this step 5.80667
Time in this step 5.67908
Time in this step 5.63709
Time in this step 5.67158
Time in this step 5.58763
Time in this step 5.63138
Time in this step 5.56154
Time in this step 5.66604
Time in this step 5.60981
Time in this step 5.8124
Time in this step 5.68279
Time in this step 5.48388
Time in this step 5.53343
Time in this step 5.40727
Time in this step 5.4279
Time in this step 5.3599
Time in this step 5.36605
Time in this step 5.3795
Time in this step 5.31404
Time in this step 5.30404
Time in this step 5.30042
Time in this step 5.34861
Time in this step 5.2333
Time in this step 5.28976
Time in this step 5.22927
Time in this step 5.24008
Time in this step 5.16713
Time in this step 5.21547
Time in this step 5.18234
Time in this step 5.21866
Time in this step 5.13586
Time in this step 5.14674
Time in this step 5.10921
Time in this step 5.10897
Time in this step 5.08415
Time in this step 5.03536
Time in this step 5.06031
Time in this step 5.01642
Time in this step 5.17161
Time in this step 5.11947
Time in this step 5.11746
Time in this step 4.95225
Time in this step 4.99966
Time in this step 4.94312
Time in this step 4.94879
Time in this step 4.8333
Time in this step 4.84075
Time in this step 4.75759
Time in this step 4.80631
Time in this step 4.73284
Time in this step 4.77703
Time in this step 4.71801
Time in this step 4.75276
Time in this step 4.73557
Time in this step 4.63215
Time in this step 4.70695
Time in this step 4.62014
Time in this step 4.69316
Time in this step 4.60293
Time in this step 4.67413
Time in this step 4.58206
Time in this step 4.65017
Time in this step 4.54476
Time in this step 4.55689
Time in this step 4.50632
Time in this step 4.5301
Time in this step 4.49955
Time in this step 4.45705
Time in this step 4.48286
Time in this step 4.5434
Time in this step 4.46594
Time in this step 4.41221
Time in this step 4.42065
Time in this step 4.32586
Time in this step 4.39562
Time in this step 4.32858
Time in this step 4.33573
Time in this step 4.35655
Time in this step 4.27732
Time in this step 4.33763
Time in this step 4.24991
Time in this step 4.27593
Time in this step 4.22537
Time in this step 4.2218
Time in this step 4.21257
Time in this step 4.15255
Time in this step 4.23663
Time in this step 4.12475
Time in this step 4.16832
Time in this step 4.10238
Time in this step 4.08677
Time in this step 4.12293
Time in this step 4.08206
Time in this step 4.1121
Time in this step 4.02397
Time in this step 4.04563
Time in this step 3.94018
Time in this step 3.91644
Time in this step 3.91705
Time in this step 3.85394
Time in this step 3.90329
Time in this step 3.85135
Time in this step 3.80706
Time in this step 3.85425
Time in this step 3.77313
Time in this step 3.80178
Time in this step 4.20195
Time in this step 3.7709
Time in this step 3.81404
Time in this step 3.72276
Time in this step 3.73494
Time in this step 3.72671
Time in this step 3.66995
Time in this step 3.70677
Time in this step 3.64946
Time in this step 3.71791
Time in this step 3.67335
Time in this step 3.65661
Time in this step 3.57208
Time in this step 3.67602
Time in this step 3.52711
Time in this step 3.54709
Time in this step 3.53991
Time in this step 3.5114
Time in this step 3.45315
Time in this step 3.36388
Time in this step 3.3249
Time in this step 3.37189
Time in this step 3.30316
Time in this step 3.29058
Time in this step 3.35565
Time in this step 3.27552
Time in this step 3.22857
Time in this step 3.31582
Time in this step 3.22348
Time in this step 3.19879
Time in this step 3.26637
Time in this step 3.17519
Time in this step 3.13885
Time in this step 3.20245
Time in this step 3.16546
Time in this step 3.14548
Time in this step 3.24087
Time in this step 2.94261
Time in this step 2.90245
Time in this step 2.96783
Time in this step 2.9267
Time in this step 2.8815
Time in this step 2.92562
Time in this step 2.57892
Time in this step 1.94329
Time in this step 1.27031
Terminated
Discounted return = 289, average = 275.25
Undiscounted return = 289, average = 275.25
Starting run 5 with 8192 simulations... 
Time in this step 9.69574
Time in this step 10.2639
Time in this step 10.3952
Time in this step 10.2624
Time in this step 10.0677
Time in this step 9.28612
Time in this step 9.31024
Time in this step 9.21457
Time in this step 9.18623
Time in this step 9.13841
Time in this step 9.07627
Time in this step 9.08748
Time in this step 9.09674
Time in this step 9.14879
Time in this step 9.32068
Time in this step 9.08143
Time in this step 9.03763
Time in this step 9.00154
Time in this step 8.97437
Time in this step 8.97765
Time in this step 8.88537
Time in this step 8.80679
Time in this step 8.90682
Time in this step 8.83921
Time in this step 9.31965
Time in this step 8.84653
Time in this step 8.82679
Time in this step 8.77702
Time in this step 8.82422
Time in this step 8.7461
Time in this step 8.8881
Time in this step 8.97112
Time in this step 8.7252
Time in this step 8.7139
Time in this step 8.69312
Time in this step 8.65612
Time in this step 8.63455
Time in this step 8.60834
Time in this step 8.53905
Time in this step 8.50316
Time in this step 8.4798
Time in this step 8.47935
Time in this step 8.66773
Time in this step 8.43753
Time in this step 8.42068
Time in this step 8.35001
Time in this step 8.39028
Time in this step 8.44117
Time in this step 8.65307
Time in this step 8.36087
Time in this step 8.32009
Time in this step 8.25656
Time in this step 8.27282
Time in this step 8.27156
Time in this step 8.28791
Time in this step 8.20213
Time in this step 8.18783
Time in this step 8.13162
Time in this step 8.11876
Time in this step 8.12319
Time in this step 8.14859
Time in this step 8.1789
Time in this step 7.99059
Time in this step 7.99835
Time in this step 8.12018
Time in this step 8.04697
Time in this step 8.84173
Time in this step 8.69235
Time in this step 8.6562
Time in this step 8.70135
Time in this step 8.67219
Time in this step 8.71117
Time in this step 8.60174
Time in this step 8.63852
Time in this step 8.62357
Time in this step 8.55856
Time in this step 8.16282
Time in this step 7.76379
Time in this step 7.78412
Time in this step 7.75402
Time in this step 7.72145
Time in this step 7.63233
Time in this step 7.70383
Time in this step 7.66087
Time in this step 7.92732
Time in this step 7.66038
Time in this step 7.62845
Time in this step 7.72921
Time in this step 7.76735
Time in this step 7.59192
Time in this step 7.47645
Time in this step 7.64247
Time in this step 7.5
Time in this step 7.54612
Time in this step 7.43545
Time in this step 7.45781
Time in this step 7.40358
Time in this step 7.41643
Time in this step 7.35226
Time in this step 7.34315
Time in this step 7.34936
Time in this step 7.35123
Time in this step 7.26109
Time in this step 7.31251
Time in this step 7.27716
Time in this step 7.20183
Time in this step 7.2327
Time in this step 7.23759
Time in this step 7.17674
Time in this step 7.16825
Time in this step 7.27214
Time in this step 7.15332
Time in this step 7.12771
Time in this step 7.05994
Time in this step 7.09473
Time in this step 7.84301
Time in this step 7.77985
Time in this step 7.87617
Time in this step 7.81632
Time in this step 7.76651
Time in this step 7.61072
Time in this step 6.93037
Time in this step 6.96389
Time in this step 6.94114
Time in this step 6.99959
Time in this step 7.10591
Time in this step 6.9633
Time in this step 6.81963
Time in this step 6.85515
Time in this step 6.84265
Time in this step 6.86546
Time in this step 6.77093
Time in this step 6.76718
Time in this step 6.74231
Time in this step 6.66458
Time in this step 6.73382
Time in this step 6.6479
Time in this step 6.63605
Time in this step 6.75252
Time in this step 6.64804
Time in this step 6.51
Time in this step 6.55749
Time in this step 6.54042
Time in this step 6.49479
Time in this step 6.61906
Time in this step 6.42745
Time in this step 6.42383
Time in this step 6.49629
Time in this step 6.69462
Time in this step 6.39832
Time in this step 6.39049
Time in this step 6.27618
Time in this step 6.3499
Time in this step 6.31905
Time in this step 6.30287
Time in this step 6.27684
Time in this step 6.25569
Time in this step 6.20191
Time in this step 6.2558
Time in this step 6.15276
Time in this step 6.16939
Time in this step 6.20768
Time in this step 6.12506
Time in this step 6.16473
Time in this step 6.11849
Time in this step 6.06193
Time in this step 6.09336
Time in this step 6.05725
Time in this step 6.0735
Time in this step 6.03963
Time in this step 5.97794
Time in this step 6.25572
Time in this step 5.95963
Time in this step 6.15339
Time in this step 6.02723
Time in this step 5.92735
Time in this step 5.9363
Time in this step 5.86111
Time in this step 5.94211
Time in this step 5.87928
Time in this step 5.78823
Time in this step 5.79415
Time in this step 5.74866
Time in this step 5.77239
Time in this step 5.72632
Time in this step 5.74368
Time in this step 5.71279
Time in this step 5.63696
Time in this step 5.7093
Time in this step 5.60896
Time in this step 5.67772
Time in this step 5.67321
Time in this step 5.55303
Time in this step 5.61452
Time in this step 5.64504
